,date,text
10202,2020-11-12 10:48:14,"Le laboratoire Pfizer l’a annoncé : son candidat-vaccin contre le coronavirus est efficace à 90%. 
La Russie surenchérit : 92% d’efficacité pour le sien, Spoutnik-V. 
Avec de tels niveaux d’efficacité, peut-on entrevoir la fin de la pandémie ? 
Trop tôt pour l’affirmer. #thread https://t.co/Hqk7mWXyHZ"
10203,2020-11-12 10:40:04,Madagascar: bilan en demi-teinte pour la lutte contre la corruption https://t.co/bt7LrKWzl7 https://t.co/NvWqFihgFf
10204,2020-11-12 10:30:00,"🇷🇺 #COVID19 La Russie veut surmonter la crise grâce à ses hôpitaux de campagne.
► Pour lutter contre la pandémie, 4 hôpitaux de campagne ont ouvert cet automne à Moscou, avec une capacité totale de 6 000 lits. 
🎧 Reportage de @danielvallot
👉 https://t.co/8h83x1R1Kn
#RFIMatin https://t.co/DJ7h7QJZxU"
10205,2020-11-12 10:17:03,"«Wara», thriller socio-politique, débarque sur la chaîne TV5 Monde https://t.co/5YMLuLX33U https://t.co/E65gRlJwU9"
10206,2020-11-12 10:08:20,"RT @RFIAfrique: 🇷🇼 Félicien Kabuga, le présumé «financier» du génocide au #Rwanda, plaide non coupable.
►Arrêté en France en mai dernier, i…"
10207,2020-11-12 09:52:57,"RT @prioritesante: ""Le progrès le plus spectaculaire est dans les modalités d’oxygénation des patients (...) lors de la première vague, on…"
10208,2020-11-12 09:52:46,"RT @prioritesante: ""On a négligé la médecine de ville (...) Pendant trois mois, le #COVID19 a touché des personnes plus jeunes asymptomatiq…"
10209,2020-11-12 09:52:20,"RT @prioritesante: ""On est toujours là pour aider, un patient Covid ou non Covid demande autant d'attention (...)"". Fréderic Gautron, aide-…"
10210,2020-11-12 09:51:47,"RT @RFIAfrique: 🇨🇮#CôtedIvoire La réconciliation pourrait passer « par une certaine cohabitation politique ».
►Le politologue Sylvain N'Gue…"
10211,2020-11-12 09:39:03,Mexique: indignation après la répression à balles réelles d'une manifestation contre les féminicides https://t.co/O82KGv0XEB https://t.co/frD458ekOh
10212,2020-11-12 09:30:00,"🇸🇾 #Syrie: des geôles du régime à l'exil en Suède, l'impossible retour d'Omar Al Shogre.
►« Nous serions bien stupides de rentrer en Syrie », estime-t-il alors qu’une conférence sur le retour des réfugiés a lieu.
🎧 Témoignage
👉 https://t.co/pImMaOsk2f
#RFIMatin https://t.co/m7u2DV9VlA"
10213,2020-11-12 09:15:00,"🇮🇳 #Inde La crise sanitaire n'entame pas la cote des nationalistes hindous.
►Le parti de Narendra Modi a remporté les élections régionales dans le Bihar, ravagé par les conséquences économiques et sanitaires dues au #COVID19.
🎧 Sébastien Farcis
👉 https://t.co/YROitIrvak https://t.co/M0vYr7RGyY"
10214,2020-11-12 09:06:33,"Avec le cessez-le-feu, des Arméniens de retour au Haut-Karabakh pour vider leur maison https://t.co/kjcoXO8A9A https://t.co/B7RbuuKkas"
10215,2020-11-12 14:44:00,Send in your questions: what do you want to know about coronavirus in the UK? https://t.co/zgQ8Oy5KIk
10216,2020-11-12 14:40:07,Covid infections in Sweden surge dashing hopes of herd immunity https://t.co/76uitp6YAk
10217,2020-11-12 14:34:15,Biden moves forward with transition as Trump refuses to concede – live https://t.co/MazXF8j8mE
10218,2020-11-12 14:33:32,Katharine Hepburn’s 20 best films – ranked! https://t.co/0azAUHH9cf
10219,2020-11-12 14:31:06,Ur Favourite Scary Movie review – welcome to your worst nightmare https://t.co/aANNOe9sub
10220,2020-11-12 14:21:47,RT @guardian_sport: 'Not acceptable': Gareth Southgate says Greg Clarke had to resign https://t.co/0RNfOmF4MO https://t.co/TiSBtLi0BL
10221,2020-11-12 14:16:27,RT @guardian_sport: Defender scores from double scissor kick after ball rebounds off crossbar in Danish cup https://t.co/vYf88S2b4c
10222,2020-11-12 14:15:44,'Great expectations': how world leaders reacted to Biden and Harris's election win – video https://t.co/5TqPvYAS4O
10223,2020-11-12 14:15:43,Lucy Letby: nurse charged with murdering eight babies remanded in custody https://t.co/BCsUERfyag
10224,2020-11-12 14:14:46,Owners of coffee bar in two Covid zones find Italian rules a grind https://t.co/7DRJ7TkaTq
10225,2020-11-12 14:05:31,Covid deaths for people with learning disability in England six times average https://t.co/mTjTsnOZr1
10226,2020-11-12 13:59:12,Ghana's former leader Jerry Rawlings dies at 73 https://t.co/SP4K71kOXa
10227,2020-11-12 13:57:04,Republicans aren't conceding – and Democrats are bringing a knife to a gun fight https://t.co/yFtKtH3mgi
10228,2020-11-12 13:56:04,"Starmer should apologise for Labour's Brexit position, say ex-shadow ministers https://t.co/KNou3kk7g0"
10229,2020-11-12 13:52:58,The Covid vaccine will benefit humanity – we should all own the patent | Owen Jones https://t.co/Gn0uxXfvKB
10230,2020-11-12 13:45:04,"Rapper Octavian denies allegations of verbal, physical and emotional abuse https://t.co/3mo79NifkU"
10231,2020-11-12 13:36:10,Lee Cain's departure is only the beginning in the battle for control of No 10 | Katy Balls https://t.co/zQKrLBRFFl
10232,2020-11-12 13:30:00,When Jack Charlton led Republic of Ireland to Euro 88 – thanks to Scotland | By @1980sSportsBlog https://t.co/34c5GJaMYB
10233,2020-11-12 13:28:49,Tripadvisor warns users over Thai hotel that sued guest for bad review https://t.co/yh4gXr3IKz
10234,2020-11-12 13:18:05,'A devastating loss of funds': UK charities count the cost of Covid https://t.co/KDNOS7hC0W
10235,2020-11-12 13:18:05,When Jack Charlton led Republic of Ireland to Euro 88 – thanks to Scotland https://t.co/MGaZ76nh53
10236,2020-11-12 13:12:11,Sinéad O'Connor to enter trauma and addiction treatment programme https://t.co/wkvBdv6oLZ
10237,2020-11-12 13:02:44,"We’d like to speak to care home staff, residents and their families about their experience of the coronavirus pandemic

https://t.co/YFaYJRpCov"
10238,2020-11-12 12:57:21,UK coronavirus live: record positive tests in one week; NI extends lockdown after officials misread law https://t.co/r0NxsjqPbN
10239,2020-11-12 12:54:58,Morning fog and a dog in deep water: Thursday's best photos https://t.co/C2977hBCR8
10240,2020-11-12 12:54:58,"Royal Mail driver wins £14,000 payout over disability harassment https://t.co/nboXxlYiWc"
10241,2020-11-12 12:52:01,Calls for 'real change' at Network Rail after track workers' deaths https://t.co/PrlMRwZPld
10242,2020-11-12 12:44:43,James Packer's lieutenant points blame at executives for Crown's failings https://t.co/iD7TZErGfg
10243,2020-11-12 12:44:42,Boost for Liverpool as Joe Gomez undergoes successful knee surgery https://t.co/WW5Ovo2rbH
10244,2020-11-12 12:40:21,Did you get a new pet during the coronavirus lockdown in the UK? https://t.co/XiQJebkkMF
10245,2020-11-12 12:37:49,Three cuts off stuck customers who exceed roaming time limit https://t.co/Jrhf5KNwd0
10246,2020-11-12 12:37:49,"China is breaking Hong Kong treaty with UK, says Dominic Raab https://t.co/GSorzPd3Mg"
10247,2020-11-12 12:29:40,Defender scores from double bicycle kick after ball rebounds off crossbar in Danish cup – video https://t.co/u0B9VXm0wK
10248,2020-11-12 12:23:20,Baby dies on rescue boat after Mediterranean shipwreck https://t.co/GqCvgpJTpj
10249,2020-11-12 12:22:24,Post-Brexit lorry queues could make Kent 'toilet of England' https://t.co/GPdJNBVGJp
10250,2020-11-12 12:22:23,The 2010 student protests were vilified – but their warnings of austerity Britain were proved right | Dan Hancox https://t.co/DJrdfDFXrh
10251,2020-11-12 12:13:25,Why are young girls unable to play football when boys of same age can? https://t.co/nX1Q1JicLw
10252,2020-11-12 12:13:24,Fresh climbdown for Greg Clarke as he quits role as a Fifa vice president https://t.co/KnTlrdTl8A
10253,2020-11-12 12:10:06,A true Marvel: Agents of SHIELD is the hidden gem of the MCU https://t.co/HV1aaYo3LX
10254,2020-11-12 12:05:00,"We’d like to hear from teachers, school leaders and parents in England about the impact of the government’s £1bn fund to help students “catch up” from missed teaching during the pandemic

https://t.co/J19ghZHTEL"
10255,2020-11-12 14:45:21,"Poursuivie pour un accouchement fatal qu’elle avait pratiqué en étant ivre, en septembre 2014, une anesthésiste belge a été condamnée à trois ans de prison ferme et à l’interdiction définitive d’exercer la médecine. https://t.co/1kiq3UozBb"
10256,2020-11-12 14:40:09,"De tous les dirigeants arabes alliés de Washington, les Saoudiens ont été les plus lents à prendre acte de la défaite de Donald Trump. Et pour cause : avec le tempétueux républicain, le roi Salman et son fils perdent leur protecteur numéro un https://t.co/319MjVsBxb"
10257,2020-11-12 14:36:55,"« Une foule immense et un silence total » : cinquante ans après la mort de Charles De Gaulle, les douze porteurs du cercueil du Général se souviennent https://t.co/UU0W6QZODs"
10258,2020-11-12 14:25:58,"Les petits agriculteurs, grands oubliés du financement climatique : ils produisent la moitié des calories alimentaires consommées dans le monde mais reçoivent seulement 1,7 % de la part des finances publiques, souligne un rapport. https://t.co/jJlGyYVqVA"
10259,2020-11-12 14:24:34,RT @Laetitiabd: Education aux médias : « Chacun doit prendre sa part » https://t.co/wWTne2zDD0 via @lemondefr
10260,2020-11-12 14:13:42,"« Ce sont les Russes qui ont décidé du destin de la région et, en raison des multiples désaccords entre la Russie et la Turquie, Poutine n’a pas voulu partager la victoire avec Erdogan » : le Haut-Karabakh, une victoire en demi-teinte pour la Turquie https://t.co/FtgGeWZulc"
10261,2020-11-12 14:00:59,Sept morts dans le crash d’un hélicoptère au Sinaï https://t.co/AvKTo27lLV
10262,2020-11-12 14:00:15,"Même si le gouvernement autorise les 200 000 commerçants actuellement fermés à rouvrir, la ruée dans les magasins n’aura pas lieu : la peur de se rendre dans un point de vente tétanise déjà les Français https://t.co/5Q2HOAmaZx"
10263,2020-11-12 13:47:50,"« Cette jeune fille qui ouvre sa maison à 23 ans a inventé la librairie moderne telle qu’on la connaît aujourd’hui, un siècle plus tard » : la mairie de Paris s’apprête à rendre hommage à Adrienne Monnier, libraire d’exception et figure mythique du métier https://t.co/mDG6Et6QbP"
10264,2020-11-12 13:35:10,"« Gap déborde, Briançon aussi. Avignon est saturé » : des niveaux de contamination au #COVIDー19 jamais atteints en région PACA, qui enregistre plus de 250 décès hebdomadaires à l’hôpital https://t.co/5JlssD4t4c"
10265,2020-11-12 13:24:44,"Le Bénin attend le retour de ses œuvres spoliées : à Ouidah, un Musée international de la mémoire et de l’esclavage doit accueillir les vingt-six pièces que la France s’est engagée à restituer. https://t.co/xj407KDavU"
10266,2020-11-12 13:13:11,"Bridgestone va fermer son usine de Béthune, qui emploie 863 personnes, annonce le gouvernement https://t.co/K7XOp0KTFU"
10267,2020-11-12 13:02:54,RT @NicolasBourcier: Le Vatican raconte vingt-cinq ans de laisser-faire à l’égard d’un ex-cardinal abuseur Theodore McCarrick. Un rapport p…
10268,2020-11-12 12:56:27,"L’usine de pneus Bridgestone de Béthune, qui emploie 863 personnes, va fermer, annonce le gouvernement https://t.co/5hrtH8ilpL"
10269,2020-11-12 12:54:01,L’UE et les Etats-Unis s’alarment des mesures prises par la Chine contre les députés de Hongkong https://t.co/tfu3ALykxY
10270,2020-11-12 12:41:27,RT @StephaneMandard: #COVID19 « L’hôpital nous envoie à la chasse à l’ours avec des fléchettes en plastique » : la grande fatigue des soign…
10271,2020-11-12 12:40:37,"RT @SLeBars: « Les Européens ont trop souvent tendance à sous-estimer, voire à mépriser le trumpisme. C’est une erreur, car la politique de…"
10272,2020-11-12 12:32:17,"La réalisatrice Nelly Kaplan, icône de la Nouvelle Vague, est morte du Covid-19 https://t.co/olOy1trzsp"
10273,2020-11-12 12:30:41,"« La Gloire et l’Oubli », de Jean-Yves Le Naour et « Maurice Genevoix l’écologiste », de Jacques Tassin : deux essais éclairent l’œuvre de l’écrivain Maurice Genevoix, tout juste entré au Panthéon https://t.co/WrE05L7HcR"
10274,2020-11-12 12:19:46,TRIBUNE | « L’enjeu du recours de Trump devant la Cour suprême est de savoir qui doit être le gardien des élections américaines » : le camp de Donald Trump crée une tension politique presque inégalée dans l’histoire américaine. https://t.co/32AMmNmguO
10275,2020-11-12 12:09:08,"Dider Raoult poursuivi par l’ordre des médecins des Bouches-du-Rhône : il lui est reproché plusieurs entorses au code de déontologie liées à la promotion de l’hydroxychloroquine, qui n’a toujours pas fait la preuve de son efficacité contre le #COVIDー19 https://t.co/RxH4daYvnE"
10276,2020-11-12 11:57:47,« On vit un Covid que les gens ne vivent pas. On ne veut pas d’applaudissements ou de repas gratuits. On veut qu’ils respectent les consignes » : la grande fatigue des soignants face à la deuxième vague du #COVIDー19 : https://t.co/FmURUNYGNL
10277,2020-11-12 11:43:28,RT @JuliaPascualita: Le lien entre terrorisme et immigration à l’épreuve des faits https://t.co/t3ruNJbTAP via @lemondefr
10278,2020-11-12 11:30:19,"« Les classes populaires et moyennes ont besoin de représentants qui leur ressemblent et qui ont connu les mêmes épreuves. Je suis cette personne » : de l’extrême précarité à la Chambre des représentants, Cori Bush, 1ère élue noire du Missouri au Congrès https://t.co/eSU83FlxBV"
10279,2020-11-12 11:22:00,"TCHAT | #COVIDー19 : « Il est encore trop tôt pour déterminer la durée de la protection offerte par le vaccin. Il peut être efficace à 90 % après quelques semaines… mais bien moins après plusieurs mois. »
https://t.co/US5CaHjENI"
10280,2020-11-12 11:16:07,"Mis en examen pour viol, Pierre Aidenbaum démissionne du Conseil de Paris. L’ancien adjoint d’Anne Hidalgo, soupçonné d’avoir violé une de ses collaboratrices, laisse son siège à une écologiste. https://t.co/QFkSO9u4DX"
10281,2020-11-12 11:07:00,"TCHAT | #COVIDー19 : « La question pour la société est : quel est le bénéfice apporté par les vaccins versus le risque potentiel de la vaccination (avec l'apparition chez certains individus d'effets secondaires parfois graves) ? »
https://t.co/pzwxeX69VZ"
10282,2020-11-12 11:01:25,"Crêpes, béchamel, fruits et légumes rôtis… Cinq recettes qui subliment le beurre ⤵ https://t.co/9PjGRyHpTQ"
10283,2020-11-12 10:58:00,"TCHAT | #COVIDー19 : « Le critère d’évaluation principal choisi par Pfizer et BioNTech de l’efficacité de leur vaccin est la diminution des symptômes, et non la transmission. Il protège l’individu vacciné, pas la population générale. »
https://t.co/PfZFBzGVFe"
10284,2020-11-12 10:49:57,"Si le vaccin contre le #COVIDー19 montrait son efficacité, faudrait-il le rendre obligatoire ? Ce sujet inflammable agite particulièrement le monde politique. https://t.co/sVSJbU2jaw"
10285,2020-11-12 10:39:00,"TCHAT | « Pfizer a publié ses résultats après 94 cas d’infections et publiera des résultats complémentaires à 164 cas. Ce sera intéressant alors de voir si le score est toujours de 90 %. »
https://t.co/CH5nPAK57n"
10286,2020-11-12 10:34:00,"TCHAT | Le vaccin de Pfizer exige des conditions de conservation très contraignantes et est coûteux : « Pour ces deux raisons, il ne semble pas adapté à une vaccination de masse, ni dans les pays développés, encore moins dans les pays en développement. »
https://t.co/ejumC0Ljyc"
10287,2020-11-12 10:27:48,"En Arménie, des figures de l’opposition n’acceptant pas l’accord sur le Haut-Karabakh ont été arrêtées https://t.co/DENltDRRQ6"
10288,2020-11-12 10:21:10,"TCHAT | #COVIDー19 : « Il faudra sans doute appliquer une pharmacovigilance renforcée au moment et après la campagne de vaccination, de façon à identifier des effets indésirables qui n’auraient pas été remarqués pendant les essais cliniques. »
https://t.co/F2TMStCAmr"
10289,2020-11-12 10:12:35,"« Il y a des arrivées régulières mais pas en masse, on n’est pas complètement submergés comme on l’avait été au printemps. » #COVIDー19 : dans les hôpitaux d’Ile-de-France, la crainte d’un « scénario noir » de la saturation s’éloigne https://t.co/stEp2oezPm"
10290,2020-11-12 10:00:56,"TCHAT | #COVIDー19 : après l’annonce de Pfizer, où en est la course au vaccin ? En quoi ces annonces sont-elles prometteuses ? Quand peut-on espérer disposer d’un vaccin pour tous contre le Covid-19 ? Posez vos questions ⤵ https://t.co/Kgs43SGaMY"
10291,2020-11-12 09:56:32,"« Il ne reste que des ruines. Mais pourquoi [les Arméniens] nous ont-ils chassés d’ici, si c’est pour tout laisser à l’abandon ? » Haut-Karabakh : dans la ville de Fuzüli, abandonnée depuis 1993, l’Azerbaïdjan reprend possession de ruines et de bunkers https://t.co/fgl040uH0Z"
10292,2020-11-12 09:41:33,"RT @JeanBirnbaum: Orwell et sa leçon de décence politique (dossier de 3 pages), Emmanuelle Colas et son premier roman, Maurice Genevoix le…"
10293,2020-11-12 09:36:00,"#COVIDー19 : la grande fatigue des soignants 

#ALaUne du « Monde » https://t.co/Lc7ZCBSNfR"
10294,2020-11-12 09:29:56,"Selon de nouvelles données issues de la cohorte Nutrinet, le risque de diabète de type 2 est réduit de 35 % chez les plus gros consommateurs de produits issus de l’agriculture biologique.  https://t.co/USuATvRIMI"
10295,2020-11-12 14:20:05,"الدوري الممتاز لكرة الطاولة

نهاية المباراة:

#الأهلي   3   vs   الخليج   0

شارك في المباراة الثلاثي نايف الجدعي وخالد الشريف ومشاري الدوسري .

#العاب_الأهلي https://t.co/xHxP0vtCRi"
10296,2020-11-12 13:52:08,"الدوري الممتاز لكرة القدم للناشئين

نهاية المباراة:

#الأهلي   1    vs    القادسية  0

سجل الهدف:

خالد مجرشي"
10297,2020-11-11 20:01:51,"مباريات الأسبوع..

#الأهلي

#العاب_الأهلي https://t.co/rvgmdo1XM3"
10298,2020-11-11 19:22:57,https://t.co/isOTC7T2rJ
10299,2020-11-11 19:22:39,"#الأهلي يوقع مع مجموعة فنادق ذا ڤينيو

#العاب_الأهلي

@thevenuejeddah https://t.co/9fgrYOO1jQ"
10300,2020-11-12 11:43:43,"Gracias por llegar a nuestras vidas y llenarlos de luz con tus sonrisas ❤️ 
Feliz cumpleaños mi princesa Alana 👸🏻🎂🙏🏽Te ama papá! 😘 https://t.co/MtkrZn4hQu"
10301,2020-11-11 23:12:20,"Feliz por atingir mais uma marca histórica com as cores do nosso país! 🇵🇹👏🏽 
𝟏𝟎𝟎° 𝐕𝐈𝐓Ó𝐑𝐈𝐀 𝐈𝐍𝐓𝐄𝐑𝐍𝐀𝐂𝐈𝐎𝐍𝐀𝐋!💪🏽 https://t.co/F7wK9wMKnT"
10302,2020-11-12 14:09:58,Bleues : la prochaine liste de Corinne Diacre dévoilée le 19 novembre https://t.co/gs6bnRzJzY https://t.co/BGM38OOH4e
10303,2020-11-12 13:39:16,Un entraîneur bénévole a été mis en examen et placé en détention provisoire pour des faits de viols et d'agressions sexuelles sur mineurs commis dans la région havraise https://t.co/L4eHFzcQKN https://t.co/ep2lFWcNSO
10304,2020-11-12 13:19:38,Le président dijonnais Olivier Delcourt devrait annoncer rapidement la confirmation de David Linarès au poste d'entraîneur https://t.co/jAAxLgPRUo https://t.co/hQOi0IF53M
10305,2020-11-12 12:44:17,Adrian Mannarino domine Radu Albot et file en demi-finales à Sofia https://t.co/zrGBmjbNjo https://t.co/cJZERj0BKU
10306,2020-11-12 12:25:04,"Plusieurs joueurs fidjiens, dont Semi Radradra, auraient été testés positifs au Covid-19 en début de semaine. De nouveaux tests sont prévus ce jeudi, à trois jours du match contre la France, dimanche, à Vannes https://t.co/Z49j5d4TEU https://t.co/Thl6lmym1r"
10307,2020-11-12 12:10:26,"L'ancien président de la Fédération anglaise de football Greg Clarke, qui a démissionné mardi après des propos racistes, s'est également retiré de ses fonctions de vice-président au sein du conseil de la FIFA, où il représentait l'UEFA https://t.co/hQNDgqllHQ https://t.co/PpkCBRhxwo"
10308,2020-11-12 12:00:09,"Les supporters du Collectif Ultras Paris n'ont pas aimé que le directeur sportif du PSG, Leonardo, affirme que Marseille était une ville de foot à l'inverse de la capitale https://t.co/nkLyuSQs1k https://t.co/cP8lzrmDQP"
10309,2020-11-12 11:25:19,Le Sud-Africain Chiliboy Ralepelle perd en appel et reste suspendu huit ans pour dopage https://t.co/z9fer2MJOV https://t.co/L0whFOpRZZ
10310,2020-11-12 11:16:01,"RT @StephSemillant: De l'antiterrorisme au FIFAgate, @lequipe a retracé le parcours de l'expert français, Jean-Charles Brisard. Une plongée…"
10311,2020-11-12 10:41:31,"Jouez chaque dimanche avec #lequipeNFL !

🏟️ Carolina Panthers - Tampa Bay Buccaneers
📅 dimanche 19h sur le site @lequipe 📺
🎙️ @pa_75 &amp; @AM4_Life
 
➡️ RT &amp; donnez en commentaire votre vainqueur et votre score
🎁 2 jeux @EAMaddenNFL https://t.co/NEYTmPtts1"
10312,2020-11-12 10:35:19,"Selon Le Télégramme, le Guingampais Alaixys Romao devrait s'expliquer avec son président après son tweet complotiste sur la pandémie https://t.co/fTueL2pNBK https://t.co/vWWp7VbXHW"
10313,2020-11-12 10:28:45,L'Association européenne d'athlétisme a annoncé qu'Istanbul accueillerait les Championnats d'Europe en salle 2023 https://t.co/4upasebpgO https://t.co/Nyd0PFHZy3
10314,2020-11-12 10:12:14,"Spécial L'Équipe

⛵ Série : Tu Garderas Ton Cap (Ep. 5/6)
L’heure du départ approche. Nicolas Troussel échange avec un marin qu’il a toujours apprécié et admiré, Jean Le Cam dit « Le roi Jean ». 

En partenariat avec @CORUM_LEpargne

L'épisode 5 -&gt; https://t.co/TjdXww2xlk https://t.co/dGgLMenwGl"
10315,2020-11-12 10:06:26,"Tiger Woods conservera-t-il son titre ? La révolution Bryson DeChambeau se confirmera-t-elle ? Rory McIlroy revêtira-t-il enfin la veste verte ? Le Masters d'Augusta, qui débute ce jeudi, constituera l'épilogue d'une saison grandement bouleversée https://t.co/cvoh4v2jgF https://t.co/lLAjO5MMdK"
10316,2020-11-12 09:20:59,"À un match de la qualification à l'Euro dans le groupe de la France, la Hongrie doit affronter l'Islande sans son public ni son sélectionneur https://t.co/T5MEIOodKV https://t.co/j6C3veVZCN"
10317,2020-11-12 09:08:55,Jean Le Cam ( « Yes We Cam ! ») est aux avant-postes de la flotte du Vendée Globe après trois jours de course https://t.co/cunsMOiFLU https://t.co/Pz99RVvumL
10318,2020-11-12 08:55:04,"Domagoj Vida, le capitaine de la Croatie, a appris mercredi, à la mi-temps du match amical face à la Turquie, qu'il avait été testé positif au coronavirus https://t.co/hOaCizVRI4 https://t.co/xki7qbujVw"
10319,2020-11-12 08:52:39,Nate McMillan intègre le staff des Atlanta Hawks en NBA https://t.co/evKbvbHdSw
10320,2020-11-12 08:38:32,"L'attaquant américain de Chelsea, Christian Pulisic, qui se remet d'une blessure, ne participera pas aux rencontres contre le Pays de Galles et le Panama https://t.co/0TEUbRhT95 https://t.co/5ZHrLs8GHc"
10321,2020-11-12 08:24:37,Le double objectif de l'équipe de France Espoirs avant les matches contre le Liechtenstein et la Suisse https://t.co/MRtFbN88yc https://t.co/a0teJg1NBq
10322,2020-11-12 08:17:02,Tokyo envisage de supprimer la quarantaine pour les spectateurs étrangers des JO https://t.co/wfNPLDp2HP https://t.co/HZSwHP8Qi6
10323,2020-11-12 08:10:21,"RT @lachainelequipe: 📆 Rendez-vous ce jeudi soir à partir de 20h45 pour suivre en direct le multiplex spécial barrages de l'Euro 2020 ! 

💻…"
10324,2020-11-11 23:50:59,Une première victoire historique pour la Finlande face à la France https://t.co/sdmTNQK4a4 https://t.co/pjV5i27KII
10325,2020-11-11 23:35:48,"Une avalanche de buts en cette soirée dédiée aux matches amicaux internationaux, avec la belle frappe de la Finlande face à la France !

💻📲📺 https://t.co/vVRdHFKxFV #lequipeFOOT https://t.co/4V1OnnBH9U"
10326,2020-11-11 23:30:36,"Voici la une du journal L'Équipe ce jeudi 12 novembre.

Le journal &gt; https://t.co/jjB1e9mXoF https://t.co/ajaMvk1oPU"
10327,2020-11-11 23:18:53,"Sissoko et Giroud, une soirée à oublier.
Les notes de France - Finlande : https://t.co/xpz3c9EHM2 https://t.co/SonS2sqiO8"
10328,2020-11-11 22:01:59,Les Bleus ne trouvent pas la faille face à la Finlande : https://t.co/UZmf5lqJFt https://t.co/lWp7tbScFi
10329,2020-11-11 21:41:34,"Charles Corver, l'arbitre de France-Allemagne en 1982, est mort https://t.co/qqMpQ5WHl6 https://t.co/NR7ENWXT04"
10330,2020-11-11 21:41:11,*par ☺
10331,2020-11-11 21:31:42,"La balade portugaise se poursuit avec un septième but inscrit pas Joao Félix !

💻📲📺 Le match 👉 https://t.co/0WS3OV2iif #lequipeFOOT https://t.co/c0dM2nRy7E"
10332,2020-11-11 21:30:15,"Cristiano Ronaldo participe à la fête en marquant le sixième but du Portugal ! 

💻📲📺 Le match 👉 https://t.co/0WS3OV2iif #lequipeFOOT https://t.co/7uRMzEXxkL"
10333,2020-11-11 21:14:53,"Doublé de Michy Batshuayi ! La Belgique mène désormais d'un but face aux Suisses.

💻📲 Le match en direct vidéo 👉 https://t.co/Z0yYD2zpGr #lequipeFOOT https://t.co/Dr7KzOdkd1"
10334,2020-11-11 21:06:21,"Doublé de Paulinho ! Le Portugal se promène. 

💻📲📺 Le match  👉 https://t.co/0WS3OV2iif #lequipeFOOT https://t.co/T97MkOIWZk"
10335,2020-11-11 21:04:34,"Le Lillois Renato Sanches permet au Portugal de mener 3-0 !

💻📲📺 👉 https://t.co/0WS3OV2iif #lequipeFOOT https://t.co/tccZLFAG1u"
10336,2020-11-11 21:00:23,Les Bleus vont-ils renverser le score en deuxième mi-temps ? https://t.co/KEKoWiUnvb https://t.co/ApSBc0aUE7
10337,2020-11-11 20:56:26,"Michy Batshuayi égalise pour la Belgique face à la Suisse !

💻📲 Le match en direct vidéo 👉 https://t.co/Z0yYD2zpGr #lequipeFOOT https://t.co/FfFY2R9tKz"
10338,2020-11-11 20:54:40,"Égalisation des Pays-Bas face à l'Espagne grâce à Donny van de Beek !

💻📲 Le match en direct vidéo 👉 https://t.co/i5omK6TEh0 #lequipeFOOT https://t.co/dBecUkwAxp"
10339,2020-11-11 20:18:23,"Le Portugal double le score grâce à Paulinho !

💻📲📺 👉 https://t.co/0WS3OV2iif #lequipeFOOT https://t.co/b4fKcWc8R0"
10340,2020-11-11 20:14:08,"Federico Bernardeschi double le score pour les Italiens !

💻📲 Le match en direct vidéo 👉 https://t.co/5N0FTrpPss #lequipeFOOT https://t.co/HrbqmbDs0A"
10341,2020-11-11 20:06:47,"Magnifique but de Vincenzo Grifo qui permet à l'Italie d'ouvrir le score face à l'Estonie ! 

💻📲 Le match en direct vidéo 👉 https://t.co/5N0FTrpPss #lequipeFOOT https://t.co/qy7fIFsW2y"
10342,2020-11-12 14:49:45,"RT @Moscato_Show: 💬 ""Il ne pourra plus jouer la gagne : avec huit à dix jours de retard, c'est impossible, sauf scénario incroyable.""

⛵ Ar…"
10343,2020-11-12 14:44:37,🇫🇷 Le parquet du Havre a annoncé la mise en examen d'un ex-entraîneur de football amateur pour des faits de viols et d'agressions sexuelles sur mineurs https://t.co/i6zb7MAKXY
10344,2020-11-12 14:17:24,"🇧🇷 En défense centrale ou en sentinelle, 𝑴𝒂𝒓𝒒𝒖𝒊𝒏𝒉𝒐𝒔 a été étincelant en 2020, en témoignent ses performances accomplies durant le Final 8 de la C1. Le capitaine du PSG est 16e de notre #Top50RMC.

🔗 Le classement de la 20e à la 11e place ► https://t.co/OO3DGTPkVi https://t.co/VZard7igxv"
10345,2020-11-12 14:15:12,🏴󠁧󠁢󠁥󠁮󠁧󠁿 La malédiction se poursuit pour les Reds : plusieurs mois d'absence pour Joe Gomez https://t.co/BevKLi7E6l
10346,2020-11-12 14:14:50,"🇩🇪 Le temps ne semble pas avoir de prise sur lui. À 31 ans, 𝗧𝗵𝗼𝗺𝗮𝘀 𝗠𝘂̈𝗹𝗹𝗲𝗿 reste un joueur de classe mondiale et l'un des acteurs majeurs des succès du Bayern. L'Allemand est 17e du #Top50RMC.

🔗 Le classement de la 20e à la 11e place ► https://t.co/OO3DGTPkVi https://t.co/3mTmdFGLu1"
10347,2020-11-12 13:58:29,#FM21 Ces pépites à recruter pour parfaitement démarrer https://t.co/yRf1Ux0bVI
10348,2020-11-12 13:56:53,"🏉 Bouthier, forfait contre les Fidji, rentre à Montpellier pour des examens https://t.co/N6sVEWLiw2"
